experiment,trial,AUROC,AUPRC,AP@50,dataset,model,train.batch_size,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.regularize_args.weighted,entity_embedder.regularize_weight,relation_embedder.regularize_weight,entity_embedder.dropout,relation_embedder.dropout,job_type=1vsAll,job_type=KvsAll,job_type=negative_sampling,train.type=1vsAll,train.type=KvsAll,train.type=negative_sampling,train.optimizer=Adadelta,train.optimizer=Adam,train.optimizer=AdamW,train.optimizer=Adamax,train.optimizer=RMSprop,train.loss=bce,train.loss=kl,train.loss=se,lookup_embedder.initialize=normal_,lookup_embedder.initialize=uniform_,lookup_embedder.initialize=xavier_normal_,lookup_embedder.initialize=xavier_uniform_
20230929-111626-complex_selfloops,00094,0.7547802980495288,0.7055204297689055,0.5207186341664882,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.4294414829899769,9,256,0,1.0812287367506541e-13,9.727684593291831e-09,0.2426398349925875,0.2363252914510667,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20230929-111626-complex_selfloops,00060,0.9429824561403508,0.9310859654210843,0.9492728396727204,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0491552706499545,10,32,1,1.102646751387966e-18,8.57062188604252e-13,0.0544785941019654,0.0593814528547227,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00067,0.8807714929908832,0.8583824017864798,0.8713689140545733,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.7051587260132239,6,256,1,9.393961879474066e-18,4.211533985076022e-15,0.1958440938033163,0.0156087065115571,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
20230929-111626-complex_selfloops,00093,0.9307183866454384,0.9259708137656184,0.9647017234551478,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.02423939754734,6,256,1,6.56007197687663e-19,4.746805269823973e-13,0.342301138676703,0.0468532536178827,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
20230929-111626-complex_selfloops,00058,0.7068611057810914,0.6527278123794058,0.4310210096692604,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0018085588162998,6,512,0,2.380107484430662e-12,0.0118121442932928,0.1427110317163169,0.0793726947158575,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
20230929-111626-complex_selfloops,00051,0.8864411059209696,0.8740866453503476,0.9072710235653552,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.023284979065589,3,64,0,1.4613500960137836e-05,1.219963161159373e-07,0.4991530575789511,0.4511458966881037,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
20230929-111626-complex_selfloops,00056,0.5,0.5,0.02,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.7567484110081322,3,32,0,0.0518434969172339,4.465618459329274e-09,0.1027166927233338,0.4823943162336945,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00069,0.3347756389370381,0.3842248878072802,0.0045518114222433,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0019765109681662,3,64,1,1.7492554715980526e-08,5.3385654935090554e-18,0.050320103764534,0.4250657465308904,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
20230929-111626-complex_selfloops,00002,0.8834890081190182,0.8570107047748354,0.855217848866861,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0961345619922626,10,128,0,0.0047146022484743,1.5302293865255622e-06,0.4920189143158495,0.318780445959419,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00005,0.9011660162228344,0.884901692151611,0.9091788243291892,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0023923227344416,9,64,0,3.390107985363295e-06,0.0004660895417683,0.2390538286417722,0.4901199690066278,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
20230929-111626-complex_selfloops,00033,0.9407264567299692,0.9306143212460148,0.950069440937541,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0008388598225023,4,128,0,2.2037883830401454e-07,1.9500601308107832e-11,0.4801021260209381,0.2087778178974986,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
20230929-111626-complex_selfloops,00034,0.9523539173726964,0.9399263548532276,0.9505340170118732,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0174512505415676,10,512,1,1.0509091938028231e-11,6.118408943722788e-05,0.1781044118106365,0.4291496681980788,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
20230929-111626-complex_selfloops,00016,0.9626945153061224,0.9448209751511826,0.9148832618829988,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0030243486333857,4,512,1,5.81986035819484e-12,6.768319409053639e-11,0.4350985963828861,0.3900458849966526,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
20230929-111626-complex_selfloops,00029,0.4997233579861218,0.4599774350070564,0.0328211834780244,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.8019374058858824,5,32,1,1.0858426706521484e-05,6.55217852196542e-06,0.2036488219164312,0.019371323287487,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
20230929-111626-complex_selfloops,00011,0.95890625,0.9402442436129074,0.910015893233411,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0003859077646888,7,128,0,1.3693374292790122e-14,0.0578649251983683,0.1511874790303409,0.2136850706301629,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
20230929-111626-complex_selfloops,00027,0.878246866904712,0.8752542457702179,0.9113059788485728,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0016900387995249,4,512,1,1.685798393859792e-15,3.3950122082183314e-08,0.0424998803064227,0.421301937662065,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20230929-111626-complex_selfloops,00018,0.907789791670504,0.8855306332017827,0.8858484167441415,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0219081814373091,5,32,1,0.0417222764525909,0.002771214610031,0.3188714254647493,0.050628270022571,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
20230929-111626-complex_selfloops,00020,0.8829772470443626,0.8598745908186198,0.8528633252591217,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0008062559254066,9,512,0,6.547475295115637e-10,3.0968225591237327e-12,0.4720985968597233,0.0921575282700359,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
20230929-111626-complex_selfloops,00080,0.499637573964497,0.5026486323550305,0.2599452905563342,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0003061871488183,4,256,0,3.696079148662733e-05,3.2268728023200757e-06,0.3537286533974111,0.3422418432310223,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
20230929-111626-complex_selfloops,00074,0.9368718058897384,0.9221061911177558,0.9339390147127228,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0028290220393844,6,256,0,6.298348661457805e-16,0.0003645755879032,0.2540807276964187,0.11062200833112,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
20230929-111626-complex_selfloops,00073,0.940173977502874,0.9316047811343874,0.9460402959372568,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0011033218928841,9,256,1,2.8310326759695896e-20,8.225190430432807e-19,0.1590542513877153,0.1711574816145002,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
20230929-111626-complex_selfloops,00087,0.9085559076505206,0.8914199601955396,0.9019811554706472,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.1982846096343151,4,512,1,1.490041453132938e-10,1.3935650503443208e-11,0.2974789966829121,0.2507631275802851,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
20230929-111626-complex_selfloops,00045,0.9707562325221634,0.9625553262989772,0.9783496381531336,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.949593071899714,10,512,1,3.0916551591950928e-15,0.0257826979293247,0.2816712106578052,0.3978994567878544,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
20230929-111626-complex_selfloops,00089,0.4980872658020379,0.5095914189093794,0.2757435850965507,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0043939248744072,8,32,0,0.0006244011165253,0.0006293223427485,0.3959569651633501,0.3566947295330465,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
20230929-111626-complex_selfloops,00042,0.9558412098298678,0.9328121385459702,0.9070967885437818,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0004093513897153,9,64,1,2.69827977393341e-13,2.750163393581045e-08,0.0346341496333479,0.2861274373717606,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
20230929-111626-complex_selfloops,00021,0.9779027513236054,0.9719316608115424,1.0,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,256,0.0107609491076982,6,256,1,9.084280252352796e-05,2.517173786064683e-07,0.0679910727776587,0.1253491407260298,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00026,0.9664634389744764,0.9573948068117532,0.9723800930423198,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0004764022918644,6,256,1,0.0015036908429909,1.9659849014355593e-09,0.456604384817183,0.1565949954092502,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00019,0.8273905149720375,0.7747284131116594,0.6112919805826919,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.1294831868856351,3,64,1,6.725635369367094e-14,0.0002118743836493,0.1861084103584289,0.3094647452235222,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
20230929-111626-complex_selfloops,00010,0.4998862874652877,0.5043223975632424,0.2740086751257012,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0022718013834576,9,32,0,0.0122141542005932,1.4275594046916262e-05,0.3464581496082246,0.4588773907162249,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
20230929-111626-complex_selfloops,00017,0.9732844597200158,0.9653570959469052,0.9787751700680272,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0010371630408404,7,128,0,4.083328575668512e-17,8.782230822079297e-16,0.0268282839097082,0.3295182767324149,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
20230929-111626-complex_selfloops,00028,0.9139867884972904,0.9000158806339081,0.9312442861033096,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0356195119263043,10,128,0,2.5272646095534523e-10,1.2462228340306788e-20,0.3657071921043098,0.2010006750933826,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
20230929-111626-complex_selfloops,00088,0.8535445903123585,0.8318680942266655,0.8389916848784221,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.7051587260132239,6,256,1,9.393961879474066e-18,4.211533985076022e-15,0.1958440938033163,0.0156087065115571,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
20230929-111626-complex_selfloops,00043,0.9453909019890632,0.9379705811171656,0.9638321582377566,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.0014556139835221,7,32,1,4.190170265390049e-06,1.7244852977009384e-09,0.4642417030408978,0.0427746991626918,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00044,0.7799564060028548,0.7281176459018575,0.5810516668686528,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0302444888963437,5,128,0,1.360308930879375e-19,4.719967905054936e-16,0.1314574754796922,0.3217467358335852,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
20230929-111626-complex_selfloops,00086,0.9348791013848928,0.9205748049489908,0.9375112255790516,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0093751324115532,10,128,0,9.956780632679876e-16,4.320554038593328e-05,0.1068141609430313,0.0961411618627607,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
20230929-111626-complex_selfloops,00072,0.89522125413864,0.8817471902216046,0.9073860641802888,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.023284979065589,3,64,0,1.4613500960137836e-05,1.219963161159373e-07,0.4991530575789511,0.4511458966881037,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
20230929-111626-complex_selfloops,00075,0.96720571683408,0.9570340178017438,0.9678450282984528,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,128,0.4474813808775801,8,64,1,2.0446920370442567e-10,6.484074956662125e-12,0.087720297742635,0.2695169127546251,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
20230929-111626-complex_selfloops,00081,0.9431119219967564,0.9305316631588748,0.948595258312776,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,complex,512,0.0491552706499545,10,32,1,1.102646751387966e-18,8.57062188604252e-13,0.0544785941019654,0.0593814528547227,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
20230929-111458-complex_non-naive,00031,0.884842208855693,0.8557716797746471,0.8486830336323561,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.8398109899155711,5,256,1,3.093278166473818e-20,0.0001592377392708,0.282889224588871,0.1247060978785157,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00009,0.9419500386320884,0.9292291967451493,0.948595258312776,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0920573987977468,3,256,1,1.0518909510867686e-17,1.1567795842813606e-11,0.2390705700963735,0.4352562469430268,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00036,0.5873504247008494,0.5875826530263534,0.4030845798243467,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0005839150196524,6,32,0,0.0013012144603825,1.3889183232369668e-06,0.4329073275439441,0.0173819540068507,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00000,0.9365157827837016,0.8994305726652763,0.7707738304030946,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.003319181857978,9,64,0,2.2919557012646973e-13,2.0423481820117282e-13,0.4271186869591474,0.1001985520124435,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00038,0.7970931793770141,0.7875341437299603,0.8248296156098561,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.2641555890064349,3,256,0,2.131573244102252e-17,0.0180719780572011,0.073102232068777,0.1875604116357863,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00007,0.9098662681336804,0.8903729369912287,0.8963683164168182,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0119362615589305,6,64,1,0.0007012733845787,4.66063307486972e-17,0.2552248737774789,0.3558982210233807,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00053,0.976885227926866,0.9702725483898662,1.0,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0005850488260177,8,256,1,1.1506917347227516e-20,9.33221759394476e-13,0.0354138785041868,0.0648733912967145,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00098,0.9571555555555554,0.9493214188401584,0.9729515216137484,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.1927834272222002,4,512,1,5.207200673966874e-19,2.248481225911761e-10,0.3080071499571204,0.3116654907353222,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00054,0.9675151428674268,0.9597395776800214,0.9774704110999932,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0254052833496968,5,128,1,1.6474249100926332e-19,3.691742227537547e-18,0.2708148565143347,0.0556018855422735,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00062,0.7139944566771508,0.6444955062829956,0.3784539087719936,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0008682783103212,6,512,1,1.0601510413282125e-19,2.0769112475271615e-07,0.1579599357210099,0.2064476506784558,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00096,0.9524143677908864,0.9406624082939494,0.952567735936657,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0004522604940292,5,64,1,0.000272052842672,1.7908072874469388e-06,0.198186766821891,0.4833010444417596,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00091,0.956982501275012,0.9484895610832186,0.967104287557712,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0004679938718367,4,256,0,8.651356939388362e-18,4.394417272165523e-09,0.4479628591798246,0.1063008592464029,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00065,0.4981739294848192,0.5506263049144043,0.3754666679617387,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.2112954958225039,5,128,0,0.0045063756309018,0.0001018410659238,0.0577450934797525,0.1846671840175986,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00039,0.9493707196385672,0.9413737977958708,0.969915635851819,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0048588675632822,6,32,1,1.0406849681737529e-18,4.158921521059552e-15,0.1457441481761634,0.1447535250335931,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00006,0.9321253907568976,0.9240828052198742,0.9551952574134996,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.7369787382966139,3,128,0,6.497012832546082e-05,4.207508374769514e-10,0.4636194799095392,0.3049508309923112,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00001,0.947625594530321,0.9372666674857288,0.9563804730979908,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0006656776610925,4,32,1,8.595111818371842e-17,0.003221180551177,0.3128610975109041,0.3342108796350658,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00008,0.9553161443574708,0.9465850051328007,0.9705607971421416,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.4425002669962448,10,512,0,2.4977564401711624e-11,0.0118639736541943,0.0017656586132943,0.1377668855711817,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00037,0.953112272958278,0.9436412752319364,0.9678450282984528,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0029343145042246,7,64,1,1.3117433671631314e-07,1.2262819085713306e-16,0.3264627419412136,0.2826442760415375,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00030,0.9014809688581314,0.8870181846160927,0.91715,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0169612655267976,9,256,1,1.3340915289843848e-10,1.9210387940148395e-12,0.1717020384967327,0.160346558317542,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00064,0.8098663401693705,0.7127637262061961,0.4127074952650885,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0421253674412566,8,64,1,8.915641716716874e-07,9.814372561648845e-14,0.2013004808686673,0.3883989979512989,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00090,0.7139963824531619,0.6444725263139484,0.3780751208932056,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0008682783103212,6,512,1,1.0601510413282125e-19,2.0769112475271615e-07,0.1579599357210099,0.2064476506784558,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00097,0.9393988583177773,0.9224408764307658,0.9288731853708676,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0059040977292208,8,128,0,2.171909373628974e-10,2.885608830593036e-15,0.0624438812956213,0.2170693189837038,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00063,0.9568411386593204,0.9478299669357784,0.9685593140127384,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0004679938718367,4,256,0,8.651356939388362e-18,4.394417272165523e-09,0.4479628591798246,0.1063008592464029,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00055,0.9520557958737884,0.9387491061806704,0.9495241392531796,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.053500728047634,3,32,0,2.0702034096197786e-16,9.466619630203992e-20,0.1231938023120164,0.1321509159170091,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00052,0.9570520880963268,0.9485430556942116,0.971791857748202,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0077402398477088,10,32,0,5.863156946776892e-05,1.3542893651917576e-05,0.2031866158358752,0.070018352009356,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00099,0.8897727612051718,0.8635018478483669,0.8605581777294331,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.4059916528033905,6,256,0,3.597875376693477e-16,1.7002892046700343e-08,0.0781889064237475,0.3755803061649203,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00070,0.957240038872692,0.9506035878132008,0.9740476177098444,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.1927834272222002,4,512,1,5.207200673966874e-19,2.248481225911761e-10,0.3080071499571204,0.3116654907353222,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00084,0.9050249487064308,0.8839161279750617,0.8779371019395016,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0014432458670689,7,128,1,2.182660313248409e-08,2.645978634142437e-05,0.3698194641619921,0.3497954565100372,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00048,0.4935071033399357,0.533119101444436,0.401554764550591,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0034340685503364,4,256,1,0.0001556913899983,7.2477675952287e-13,0.2234162739478051,0.2277105818502605,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00083,0.9523319615912208,0.939277920370028,0.950413440130958,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.053500728047634,3,32,0,2.0702034096197786e-16,9.466619630203992e-20,0.1231938023120164,0.1321509159170091,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00077,0.5007723183391004,0.4565504532597525,0.0267156450415586,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.6749512111900653,7,256,0,1.5975552192865574e-09,0.0001153026822064,0.3861123812384903,0.0525507233105599,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00041,0.9497245179063362,0.938447010448044,0.948595258312776,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.0360172233463611,3,512,1,3.464283473458921e-05,1.1410720602325274e-20,0.3483074456453323,0.0683326977305114,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00079,0.8854713998889315,0.8797394788726584,0.9137427591460496,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0035603020938285,5,32,0,2.737067506901681e-18,8.873474485388214e-17,0.4731464688666165,0.3545558378100395,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00046,0.8971072883657765,0.8742648436472605,0.8774569907096901,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.013609220242101,4,128,0,4.6570359468336476e-17,2.651355426920192e-13,0.4983331779949367,0.042508692946285,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00012,0.7257107988024638,0.7467154765280644,0.7906730615853806,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0410374102130419,5,512,0,1.6582054113114452e-20,2.2852339033083422e-14,0.4059756267815828,0.2520101508125663,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20230929-111458-complex_non-naive,00015,0.4972380678889809,0.48920299652893,0.211430514145465,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.917560460002376,8,128,0,1.66315797824329e-06,3.743846414438223e-05,0.1095736506395042,0.2343919561244547,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00023,0.9515518118604782,0.9391341671613284,0.9544338588790704,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0038870466315273,7,512,0,1.0886682710054465e-08,5.791789373175164e-16,0.4420330747961998,0.0269041336141526,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00024,0.9593074437957296,0.9478681470737954,0.9566243690468086,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.1439322393851745,3,64,1,4.1951461047697646e-16,5.0851685134605015e-11,0.1876950487494468,0.4950507837347686,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00078,0.9553388822829963,0.943342946260092,0.9583836734693878,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,128,0.0066049114508717,3,64,1,6.100068094445849e-20,9.27737864392149e-19,0.1405886900611221,0.4576932969503104,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00047,0.5982791482447781,0.5264832122274808,0.1181511606308607,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.3505175756440511,8,32,0,1.649580561863062e-15,4.954039929444791e-08,0.4690563133917749,0.2581124319694936,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20230929-111458-complex_non-naive,00040,0.8528764461128322,0.8264742649495787,0.8249905752188078,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,512,0.1586601504423111,10,256,0,1.0984016025818046e-10,1.568594945239149e-10,0.3922520312480628,0.3645937852561474,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-complex_non-naive,00049,0.9682391293283796,0.9542646620789832,0.9495241392531796,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,complex,256,0.0007779169530477,9,512,0,2.462225846685872e-10,0.0004582875631583,0.0173608865588903,0.4624553471803665,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
